data,cotacao,log_retorno
2010-05-26,1.8461,-0.018781406322451066
2010-05-27,1.8328,-0.007230453637238066
2010-05-28,1.8229,-0.00541621260040992
2010-05-31,1.8167,-0.0034069710941764253
2010-06-01,1.8255,0.004832253650992158
2010-06-02,1.8362,0.005844296613908173
2010-06-04,1.8401,0.0021216992427289805
2010-06-07,1.8634,0.012582858063995839
2010-06-08,1.8658,0.0012871395105360506
2010-06-09,1.8423,-0.012675124523397363
2010-06-10,1.8185,-0.01300280557641953
2010-06-11,1.8125,-0.0033048776982138595
2010-06-14,1.803,-0.005255163525512585
2010-06-15,1.7971,-0.0032776896653408105
2010-06-16,1.7893,-0.004349772640160343
2010-06-17,1.7817,-0.004256517207891886
2010-06-18,1.7761,-0.003148015416643113
2010-06-21,1.7663,-0.005532986111883353
2010-06-22,1.768,0.0009620010361910403
2010-06-23,1.7908,0.012813483169221707
2010-06-24,1.7907,-5.58425240966276e-05
2010-06-25,1.7781,-0.007061226380811636
2010-06-28,1.7826,0.002527594234714714
2010-06-29,1.8076,0.013927025840507756
2010-06-30,1.8015,-0.003380347348976742
2010-07-01,1.8006,-0.0004997085137715684
2010-07-02,1.7785,-0.012349630285866553
2010-07-05,1.7755,-0.001688239005367187
2010-07-06,1.7665,-0.005081885583942736
2010-07-07,1.7719,0.003052229364823744
2010-07-08,1.7652,-0.003788418768631452
2010-07-09,1.7572,-0.004542365293767614
2010-07-12,1.7644,0.004089056129160107
2010-07-13,1.7525,-0.006767349322039595
2010-07-14,1.7657,0.007503872400007494
2010-07-15,1.769,0.00186720285103259
2010-07-16,1.7792,0.005749409896477986
2010-07-19,1.7854,0.0034786546889985503
2010-07-20,1.78,-0.003029115459130871
2010-07-21,1.7766,-0.001911938950530323
2010-07-22,1.7629,-0.0077412450439028335
2010-07-23,1.7617,-0.0006809283586031167
2010-07-26,1.7669,0.0029473466895098
2010-07-27,1.7658,-0.0006227531551222798
2010-07-28,1.765,-0.00045315510008503423
2010-07-29,1.7643,-0.0003966792333770508
2010-07-30,1.7572,-0.004032378032395423
2010-08-02,1.7489,-0.00473461424647903
2010-08-03,1.7594,0.005985822963428644
2010-08-04,1.7563,-0.0017635183908842889
2010-08-05,1.7535,-0.0015955328474570596
2010-08-06,1.7566,0.0017663319027841906
2010-08-09,1.7537,-0.0016522808077701345
2010-08-10,1.7576,0.0022214003951536165
2010-08-11,1.7663,0.004937721090997216
2010-08-12,1.7731,0.003842463901545079
2010-08-13,1.7716,-0.0008463340138996633
2010-08-16,1.7639,-0.004355826431611698
2010-08-17,1.7528,-0.006312757336174757
2010-08-18,1.7513,-0.0008561400026378951
2010-08-19,1.7584,0.004045935370738052
2010-08-20,1.7597,0.0007390353083590595
2010-08-23,1.7587,-0.000568440215397481
2010-08-24,1.7727,0.0079289082774201
2010-08-25,1.7668,-0.0033338072973672084
2010-08-26,1.7596,-0.0040834902478066315
2010-08-27,1.7544,-0.002959592370886277
2010-08-30,1.7591,0.0026753965011814262
2010-08-31,1.756,-0.0017638194097978621
2010-09-01,1.7441,-0.006799831920439203
2010-09-02,1.7367,-0.004251902521554163
2010-09-03,1.7281,-0.004964221693122606
2010-09-06,1.7259,-0.0012738855225885581
2010-09-08,1.7231,-0.0016236593883035555
2010-09-09,1.7238,0.0004061620642449304
2010-09-10,1.7186,-0.00302115033417627
2010-09-13,1.7174,-0.0006984866407381274
2010-09-14,1.7076,-0.005722643354577395
2010-09-15,1.7169,0.005431463199359277
2010-09-16,1.7184,0.0008732862313791667
2010-09-17,1.7166,-0.0010480350304259423
2010-09-20,1.7216,0.002908500683345805
2010-09-21,1.7255,0.0022627725705928192
2010-09-22,1.7184,-0.004123238223512682
2010-09-23,1.7194,0.0005817674257982963
2010-09-24,1.712,-0.00431311503865639
2010-09-27,1.71,-0.0011689072049818616
2010-09-28,1.7093,-0.0004094405344831076
2010-09-29,1.7053,-0.0023428816433538335
2010-09-30,1.6942,-0.006530395321418081
2010-10-01,1.6812,-0.0077028288664888755
2010-10-04,1.6882,0.004155048418657881
2010-10-05,1.6808,-0.004393002018828751
2010-10-06,1.6758,-0.002979207351604729
2010-10-07,1.6777,0.0011331445971687337
2010-10-08,1.6804,0.001608052518872194
2010-10-11,1.6648,-0.0093268642158022
2010-10-13,1.6554,-0.005662324628129323
2010-10-14,1.6596,0.0025339380074174134
2010-10-15,1.6604,0.0004819277201708605
2010-10-18,1.6686,0.004926414289090464
2010-10-19,1.6868,0.010848291404430666
2010-10-20,1.6735,-0.007916001221023539
2010-10-21,1.6897,0.009633756715222708
2010-10-22,1.6997,0.005900766516701794
2010-10-25,1.7026,0.0017047295666507978
2010-10-26,1.7045,0.0011153181280011415
2010-10-27,1.7077,0.0018756233152356083
2010-10-28,1.7112,0.002047442875002581
2010-10-29,1.7014,-0.005743437226411907
2010-11-01,1.7044,0.0017617010839728886
2010-11-03,1.6937,-0.006297657728681294
2010-11-04,1.6819,-0.006991378163688444
2010-11-05,1.6801,-0.001070791298030449
2010-11-08,1.697,0.01000867079886969
2010-11-09,1.697,0.0
2010-11-10,1.707,0.005875457560214237
2010-11-11,1.7178,0.0063069585376837045
2010-11-12,1.7198,0.0011636026446717462
2010-11-16,1.7295,0.005624344400427361
2010-11-17,1.7298,0.00017344549518805152
2010-11-18,1.7143,-0.00900096085897617
2010-11-19,1.7189,0.002679717320675956
2010-11-22,1.7235,0.00267255562280877
2010-11-23,1.7336,0.005843064265229292
2010-11-24,1.7247,-0.005147048924794451
2010-11-25,1.7206,-0.002380055110107193
2010-11-26,1.7298,0.005332727685163796
2010-11-29,1.7271,-0.0015620935225378885
2010-11-30,1.7161,-0.006389426941616261
2010-12-01,1.7052,-0.006371868517202062
2010-12-02,1.7029,-0.0013497258584962424
2010-12-03,1.6917,-0.00659873955131296
2010-12-06,1.6836,-0.004799582584830486
2010-12-07,1.6739,-0.005778124787841343
2010-12-08,1.6892,0.009098810951214231
2010-12-09,1.7024,0.00778397608753667
2010-12-10,1.7117,0.005448008554293393
2010-12-13,1.7027,-0.005271802275020221
2010-12-14,1.6949,-0.004591484402589607
2010-12-15,1.6988,0.002298377415107411
2010-12-16,1.7028,0.002351835514881162
2010-12-17,1.7098,0.0041024496381359965
2010-12-20,1.7082,-0.0009362200800864251
2010-12-21,1.6974,-0.0063425159764703976
2010-12-22,1.6946,-0.0016509437712126651
2010-12-23,1.6984,0.0022399066246824306
2010-12-24,1.6903,-0.004780603432914199
2010-12-27,1.6922,0.001123429534268472
2010-12-28,1.6866,-0.003314789349859293
2010-12-29,1.6788,-0.00463541568110537
2010-12-30,1.6662,-0.007533667918627085
2010-12-31,1.6662,0.0
2011-01-03,1.651,-0.009164419620680708
2011-01-04,1.6556,0.0027823159544492215
2011-01-05,1.6713,0.009438285820302261
2011-01-06,1.6857,0.008579141091382692
2011-01-07,1.6861,0.00023726199767271083
2011-01-10,1.6912,0.0030201663320382766
2011-01-11,1.6887,-0.0014793339778825798
2011-01-12,1.6773,-0.006773644437381265
2011-01-13,1.6701,-0.004301852843137666
2011-01-14,1.6843,0.00846654234676858
2011-01-17,1.6818,-0.0014853988055427703
2011-01-18,1.6745,-0.004350035164538135
2011-01-19,1.6714,-0.001853014666923558
2011-01-20,1.6715,5.982829281747648e-05
2011-01-21,1.6723,0.00047849752692374903
2011-01-24,1.6731,0.00047826867654066074
2011-01-25,1.6745,0.0008364201706416718
2011-01-26,1.6692,-0.0031701435168618453
2011-01-27,1.672,0.001676044927249376
2011-01-28,1.6782,0.0037012757913220673
2011-01-31,1.6734,-0.0028643055744707047
2011-02-01,1.6631,-0.006174154185404013
2011-02-02,1.6671,0.002402259277891061
2011-02-03,1.6697,0.0015583796009260853
2011-02-04,1.6738,0.002452521043862288
2011-02-07,1.6776,0.0022677099889364394
2011-02-08,1.6711,-0.003882108378373217
2011-02-09,1.6643,-0.004077477616656222
2011-02-10,1.668,0.0022206893260112714
2011-02-11,1.6679,-5.995383556456346e-05
2011-02-14,1.6681,0.00011990407688233784
2011-02-15,1.6682,5.9946647501640804e-05
2011-02-16,1.6704,0.0013179178808082614
2011-02-17,1.6661,-0.0025775527532966303
2011-02-18,1.6677,0.0009598656925103866
2011-02-21,1.6667,-0.0005998080794029637
2011-02-22,1.6694,0.001618656868505819
2011-02-23,1.672,0.0015562342280106556
2011-02-24,1.6649,-0.0042554530938403445
2011-02-25,1.6625,-0.0014425680207973413
2011-02-28,1.6612,-0.0007822607734107034
2011-03-01,1.6627,0.0009025542897352912
2011-03-02,1.661,-0.0010229564330389573
2011-03-03,1.6545,-0.003920982251627958
2011-03-04,1.6462,-0.0050292468231232235
2011-03-09,1.6559,0.005875066109894855
2011-03-10,1.6612,0.0031955651081599923
2011-03-11,1.6649,0.0022248287942080447
2011-03-14,1.6631,-0.0010817308747123056
2011-03-15,1.6692,0.003661139041303274
2011-03-16,1.6674,-0.001078942740884492
2011-03-17,1.6757,0.004965461430165408
2011-03-18,1.672,-0.0022104737620315396
2011-03-21,1.6652,-0.004075278323826481
2011-03-22,1.6638,-0.0008410934710331164
2011-03-23,1.6602,-0.0021660658288521484
2011-03-24,1.6593,-0.0005422503521931299
2011-03-25,1.6581,-0.0007234581614151692
2011-03-28,1.6614,0.0019882518976442887
2011-03-29,1.6546,-0.004101332648888567
2011-03-30,1.636,-0.011305049593390293
2011-03-31,1.6287,-0.004472087583177187
2011-04-01,1.6194,-0.005726440327501192
2011-04-04,1.611,-0.005200606075039527
2011-04-05,1.6087,-0.0014287047807121644
2011-04-06,1.6097,0.0006214268159214775
2011-04-07,1.5927,-0.010617136954448214
2011-04-08,1.5762,-0.010413802338186284
2011-04-11,1.5805,0.0027243657361232243
2011-04-12,1.587,0.0041041888707366025
2011-04-13,1.5864,-0.0003781433208228102
2011-04-14,1.5842,-0.0013877501754068766
2011-04-15,1.5776,-0.004174843181808441
2011-04-18,1.5912,0.008583743691391477
2011-04-19,1.5792,-0.007570058860545292
2011-04-20,1.5722,-0.0044424773195609335
2011-04-25,1.572,-0.00012721837050427842
2011-04-26,1.5654,-0.0042073116184142
2011-04-27,1.5705,0.0032526576079635605
2011-04-28,1.5853,0.009379623870480802
2011-04-29,1.5733,-0.0075983396028044825
2011-05-02,1.5747,0.0008894536799862185
2011-05-03,1.589,0.009040109610352176
2011-05-04,1.603,0.008771986072836968
2011-05-05,1.6219,0.011721427884090863
2011-05-06,1.6111,-0.006681125996702897
2011-05-09,1.6199,0.005447243429151316
2011-05-10,1.6069,-0.00805756187838469
2011-05-11,1.6178,0.006760344536144658
2011-05-12,1.6207,0.0017909530802217577
2011-05-13,1.6328,0.0074381778315611435
2011-05-16,1.6317,-0.0006739163986103636
2011-05-17,1.629,-0.0016560864949795584
2011-05-18,1.6166,-0.007641151302301141
2011-05-19,1.6165,-6.186013425618642e-05
2011-05-20,1.6169,0.00024741758028107297
2011-05-23,1.6339,0.010459059291008876
2011-05-24,1.6256,-0.005092816652615073
2011-05-25,1.6297,0.002518970397780318
2011-05-26,1.6196,-0.006216743623936982
2011-05-27,1.6038,-0.009803391785077775
2011-05-30,1.5958,-0.00500063549874763
2011-05-31,1.5799,-0.010013623995377252
2011-06-01,1.5878,0.0049878564122097235
2011-06-02,1.5805,-0.004608157635340671
2011-06-03,1.5744,-0.0038670053576834174
2011-06-06,1.581,0.004183310911482996
2011-06-07,1.5764,-0.002913791888623396
2011-06-08,1.582,0.0035461030067506227
2011-06-09,1.5877,0.003596558755866508
2011-06-10,1.5938,0.0038346738801821045
2011-06-13,1.5888,-0.003142087672739713
2011-06-14,1.5821,-0.004225935835889871
2011-06-15,1.596,0.008747420554735874
2011-06-16,1.6108,0.00923045096754499
2011-06-17,1.5979,-0.008040682831956247
2011-06-20,1.5969,-0.0006260172985215195
2011-06-21,1.591,-0.0037015005090345054
2011-06-22,1.5877,-0.002076321254321112
2011-06-24,1.5988,0.006966919753702727
2011-06-27,1.5969,-0.00118909799034711
2011-06-28,1.5833,-0.00855297333943289
2011-06-29,1.573,-0.006526652449110659
2011-06-30,1.5611,-0.007593923095656929
2011-07-01,1.5599,-0.0007689843377978733
2011-07-04,1.558,-0.0012187691941293877
2011-07-05,1.5637,0.0036518604187710246
2011-07-06,1.5662,0.0015974954673727004
2011-07-07,1.5581,-0.005185173093528395
2011-07-08,1.5634,0.0033958065629210443
2011-07-11,1.5796,0.010308713626264288
2011-07-12,1.5773,-0.0014571259190659935
2011-07-13,1.5762,-0.0006976375738790841
2011-07-14,1.5729,-0.002095837672952461
2011-07-15,1.5743,0.0008896797739865736
2011-07-18,1.5828,0.0053847014906858726
2011-07-19,1.5691,-0.008693223946246664
2011-07-20,1.5651,-0.002552486868565851
2011-07-21,1.5567,-0.005381523654653053
2011-07-22,1.5547,-0.001285595086108593
2011-07-25,1.5449,-0.0063234176376910645
2011-07-26,1.5345,-0.006754588258213123
2011-07-27,1.5639,0.018978106382379123
2011-07-28,1.5651,0.000767018254286711
2011-07-29,1.5563,-0.005638510485492354
2011-08-01,1.5551,-0.0007713569836724776
2011-08-02,1.5656,0.006729284854574691
2011-08-03,1.5651,-0.0003194173854098592
2011-08-04,1.5752,0.0064325286284590555
2011-08-05,1.5895,0.009037253025941605
2011-08-08,1.5999,0.006521625923808949
2011-08-09,1.6334,0.02072260464950898
2011-08-10,1.6183,-0.00928751640133546
2011-08-11,1.6306,0.007571829705970645
2011-08-12,1.6157,-0.009179745946025664
2011-08-15,1.5956,-0.012518458251533304
2011-08-16,1.5918,-0.0023843896595024394
2011-08-17,1.583,-0.005543670490736896
2011-08-18,1.6062,0.01454935987334971
2011-08-19,1.596,-0.006370641744607719
2011-08-22,1.6009,0.0030654720742946395
2011-08-23,1.6036,0.0016851306843030378
2011-08-24,1.6039,0.00018706157498055154
2011-08-25,1.6154,0.007144440664863527
2011-08-26,1.6114,-0.002479237665100331
2011-08-29,1.5974,-0.00872605885980704
2011-08-30,1.5904,-0.004391750580978904
2011-08-31,1.5872,-0.002014099371701328
2011-09-01,1.604,0.010529051895851571
2011-09-02,1.6343,0.01871406867255243
2011-09-05,1.6522,0.010893155029392532
2011-09-06,1.6583,0.0036852480916482744
2011-09-08,1.6566,-0.0010256720558893262
2011-09-09,1.6774,0.012477666386147335
2011-09-12,1.6899,0.007424380018466792
2011-09-13,1.7127,0.013401717069545183
2011-09-14,1.7288,0.009356453554353106
2011-09-15,1.7106,-0.010583340045994927
2011-09-16,1.7122,0.0009349071617039684
2011-09-19,1.7763,0.036753455897454934
2011-09-20,1.787,0.00600568695358783
2011-09-21,1.828,0.02268423685466736
2011-09-22,1.9016,0.03947316403188883
2011-09-23,1.8735,-0.014887297812242184
2011-09-26,1.8445,-0.015600101197011718
2011-09-27,1.8008,-0.023977227444207827
2011-09-28,1.8131,0.006807076839240533
2011-09-29,1.8291,0.008785955150117042
2011-09-30,1.8544,0.013737151003607284
2011-10-03,1.8811,0.014295518513487537
2011-10-04,1.8856,0.002389360522946471
2011-10-05,1.8456,-0.02144164476237742
2011-10-06,1.8116,-0.018593995177485056
2011-10-07,1.7666,-0.02515363737102705
2011-10-10,1.7478,-0.010698941117587846
2011-10-11,1.7658,0.010245991274038135
2011-10-13,1.7536,-0.006933027713785678
2011-10-14,1.7376,-0.009165967014080123
2011-10-17,1.7488,0.006424987682657757
2011-10-18,1.7724,0.013404721903060413
2011-10-19,1.7604,-0.006793504388398097
2011-10-20,1.7826,0.012531916759680573
2011-10-21,1.7803,-0.0012910832857999655
2011-10-24,1.7768,-0.001967895830599309
2011-10-25,1.7548,-0.012459103288158802
2011-10-26,1.7606,0.0032997697347468824
2011-10-27,1.7323,-0.016204654741910574
2011-10-28,1.6986,-0.019645622938986196
2011-10-31,1.6885,-0.005963821520286627
2011-11-01,1.7506,0.036118025472715254
2011-11-03,1.727,-0.013572787151658994
2011-11-04,1.7415,0.008361011659377304
2011-11-07,1.7503,0.005040390990733945
2011-11-08,1.7453,-0.0028607411659988813
2011-11-09,1.7516,0.003603195296452366
2011-11-10,1.761,0.005352173568962781
2011-11-11,1.7547,-0.0035839273791163917
2011-11-14,1.7649,0.005796129421430152
2011-11-16,1.7772,0.006945060523233515
2011-11-17,1.7775,0.0001687906156425667
2011-11-18,1.7723,-0.0029297446163020213
2011-11-21,1.8061,0.018891686368523897
2011-11-22,1.8069,0.00044284528816718183
2011-11-23,1.8441,0.02037868386328845
2011-11-24,1.866,0.011805748826215767
2011-11-25,1.8937,0.01473548486157017
2011-11-28,1.8596,-0.018171176452429827
2011-11-29,1.8486,-0.005932814985752377
2011-11-30,1.8109,-0.02060463658338052
2011-12-01,1.7929,-0.00998953864591512
2011-12-02,1.7843,-0.004808239163998529
2011-12-05,1.783,-0.0007288425742426607
2011-12-06,1.7913,0.004644274357916034
2011-12-07,1.798,0.0037333228105091987
2011-12-08,1.7941,-0.002171432606226875
2011-12-09,1.813,0.01047942832951232
2011-12-12,1.8219,0.004896980816788354
2011-12-13,1.8409,0.010374669880876985
2011-12-14,1.8728,0.0171800547241846
2011-12-15,1.8609,-0.006374395529519461
2011-12-16,1.8465,-0.007768286354563614
2011-12-19,1.8616,0.008144377695464056
2011-12-20,1.8508,-0.005818354955237415
2011-12-21,1.8556,0.002590115844744001
2011-12-22,1.8578,0.001184898075831775
2011-12-23,1.856,-0.0009693576072743459
2011-12-26,1.8566,0.00032322361968617486
2011-12-27,1.8585,0.001022852771474736
2011-12-28,1.8634,0.0026330652790176323
2011-12-29,1.8758,0.006632459058513507
2011-12-30,1.8758,0.0
2012-01-02,1.8683,-0.004006308609046272
2012-01-03,1.8457,-0.01217031715254624
2012-01-04,1.8272,-0.01007386885155448
2012-01-05,1.8371,0.005403500853200294
2012-01-06,1.8449,0.004236834148828361
2012-01-09,1.8442,-0.00037949635867884357
2012-01-10,1.8042,-0.021928298882502473
2012-01-11,1.8048,0.00033250208120139124
2012-01-12,1.7874,-0.009687732356448153
2012-01-13,1.7853,-0.0011755816283754994
2012-01-16,1.7836,-0.0009526745655944469
2012-01-17,1.776,-0.004270149201206275
2012-01-18,1.7791,0.0017439738886143585
2012-01-19,1.7648,-0.008070248941491776
2012-01-20,1.767,0.0012458238204583472
2012-01-23,1.7528,-0.008068684038439633
2012-01-24,1.7649,0.006879522257263182
2012-01-25,1.7632,-0.0009636915799244861
2012-01-26,1.7389,-0.01387761057057224
2012-01-27,1.7436,0.0026992119762143663
2012-01-30,1.7509,0.004178000068033594
2012-01-31,1.7391,-0.006762203418474222
2012-02-01,1.7376,-0.0008628872741806015
2012-02-02,1.7326,-0.002881680283576382
2012-02-03,1.7223,-0.005962563614339111
2012-02-06,1.7249,0.0015084709288823994
2012-02-07,1.7261,0.000695450622060334
2012-02-08,1.7195,-0.003830977520322576
2012-02-09,1.7225,0.0017431730154926495
2012-02-10,1.726,0.0020298687555596606
2012-02-13,1.7169,-0.005286253560206955
2012-02-14,1.7173,0.00023295090665009788
2012-02-15,1.7158,-0.0008738458509515157
2012-02-16,1.7326,0.009743726317175017
2012-02-17,1.7136,-0.011026749762555577
2012-02-22,1.7076,-0.0035075448096772988
2012-02-23,1.704,-0.0021104474945460305
2012-02-24,1.7098,0.0033979762028722993
2012-02-27,1.7088,-0.0005850348262574911
2012-02-28,1.7024,-0.0037523496185506433
2012-02-29,1.7092,0.003986404622544737
2012-03-01,1.7152,0.0035042671066130016
2012-03-02,1.7245,0.0054074615004126025
2012-03-05,1.7314,0.003993176404777921
2012-03-06,1.7556,0.013880349032405537
2012-03-07,1.7692,0.007716788180092804
2012-03-08,1.7697,0.00028257368296757956
2012-03-09,1.7767,0.00394767036472099
2012-03-12,1.8157,0.021713357234760977
2012-03-13,1.8102,-0.0030337318835509386
2012-03-14,1.8146,0.0024277213424581667
2012-03-15,1.8006,-0.0077451150611521635
2012-03-16,1.8018,0.000666222542963224
2012-03-19,1.809,0.003988041177955481
2012-03-20,1.8259,0.009298809747392278
2012-03-21,1.8267,0.000438044139950744
2012-03-22,1.825,-0.0009310732660462451
2012-03-23,1.8194,-0.0030732106286304184
2012-03-26,1.8143,-0.002807058011843999
2012-03-27,1.8135,-0.00044103865316047486
2012-03-28,1.8223,0.004840759769052516
2012-03-29,1.8334,0.006072727035665748
2012-03-30,1.8221,-0.00618248447184222
2012-04-02,1.8314,0.0050910196177986755
2012-04-03,1.8256,-0.003172001565820537
2012-04-04,1.8316,0.0032812016751291306
2012-04-05,1.8301,-0.0008192916317035781
2012-04-09,1.826,-0.002242827996322916
2012-04-10,1.8317,0.003116715211257559
2012-04-11,1.8303,-0.0007646095402549236
2012-04-12,1.827,-0.0018046104479096936
2012-04-13,1.8364,0.005131855997060231
2012-04-16,1.8373,0.0004899692506220577
2012-04-17,1.8454,0.004398953518766402
2012-04-18,1.8694,0.01292146760402757
2012-04-19,1.8867,0.009211747469084375
2012-04-20,1.8786,-0.004302452657152345
2012-04-23,1.8864,0.004143432222691534
2012-04-24,1.878,-0.0044628700148984235
2012-04-25,1.8807,0.0014366671798243802
2012-04-26,1.8871,0.0033972111870175237
2012-04-27,1.8852,-0.0010073430854742327
2012-04-30,1.8918,0.003494840729494242
2012-05-02,1.9149,0.012136645151051284
2012-05-03,1.9277,0.006662180473424373
2012-05-04,1.921,-0.003481698634989039
2012-05-07,1.9268,0.0030147119875091333
2012-05-08,1.9366,0.005073262421364966
2012-05-09,1.9577,0.010836456605066158
2012-05-10,1.9581,0.00020430052678444
2012-05-11,1.9513,-0.0034787982083283042
2012-05-14,1.9866,0.017928817680302522
2012-05-15,1.9947,0.004069028295263344
2012-05-16,1.9974,0.0013526717325154092
2012-05-17,1.9973,-5.0066337908161174e-05
2012-05-18,2.0095,0.006089666418129691
2012-05-21,2.0374,0.013788550266710109
2012-05-22,2.0493,0.005823786249947394
2012-05-23,2.0816,0.015638557352327442
2012-05-24,2.0384,-0.020971642380396505
2012-05-25,2.0032,-0.017419284472064867
2012-05-28,1.9778,-0.012760786069888952
2012-05-29,1.9944,0.008358137373457586
2012-05-30,2.0078,0.006696342048078119
2012-05-31,2.0223,0.0071958822700767255
2012-06-01,2.035,0.006260341349192511
2012-06-04,2.041,0.0029440649331493596
2012-06-05,2.0266,-0.0070803717956274825
2012-06-06,2.0183,-0.004103939108143995
2012-06-08,2.0353,0.008387655252760085
2012-06-11,2.0348,-0.00024569421022335725
2012-06-12,2.0564,0.010559347232739547
2012-06-13,2.0604,0.0019432575100806204
2012-06-14,2.0691,0.004213591413925077
2012-06-15,2.0443,-0.012058297514393246
2012-06-18,2.0634,0.009299675075313596
2012-06-19,2.044,-0.009446435342680526
2012-06-20,2.0293,-0.0072177663406719494
2012-06-21,2.0363,0.0034435295735462113
2012-06-22,2.0555,0.009384691781463728
2012-06-25,2.0718,0.007898667286068584
2012-06-26,2.0743,0.001205952728098092
2012-06-27,2.0764,0.0010118776009742092
2012-06-28,2.0904,0.006719810253328684
2012-06-29,2.0213,-0.0336145664534504
2012-07-02,1.9893,-0.015958050710020544
2012-07-03,1.9888,-0.00025137628648508326
2012-07-04,2.0201,0.015615573363969126
2012-07-05,2.0292,0.004494611572119056
2012-07-06,2.0359,0.0032963548580965396
2012-07-09,2.0312,-0.0023112301601626584
2012-07-10,2.0332,0.0009841551822786787
2012-07-11,2.031,-0.0010826239923625858
2012-07-12,2.0471,0.00789587486619081
2012-07-13,2.0338,-0.006518193089538604
2012-07-16,2.038,0.0020629704256330816
2012-07-17,2.0349,-0.001522257162526519
2012-07-18,2.0258,-0.004481993367446813
2012-07-19,2.0239,-0.0009383411805369279
2012-07-20,2.0227,-0.0005930905131099617
2012-07-23,2.0412,0.009104617630766532
2012-07-24,2.0418,0.0002939015450985627
2012-07-25,2.0403,-0.0007349158852123505
2012-07-26,2.0255,-0.007280272206957261
2012-07-27,2.0173,-0.004056600002440236
2012-07-30,2.0313,0.006915998519404276
2012-07-31,2.0499,0.00911502929513297
2012-08-01,2.0432,-0.0032738051765673903
2012-08-02,2.0475,0.0021023304489494743
2012-08-03,2.0313,-0.007943554567515054
2012-08-06,2.0279,-0.0016752073290914327
2012-08-07,2.0281,9.8619329468419e-05
2012-08-08,2.0273,-0.0003945356859382798
2012-08-09,2.0182,-0.0044988334437195965
2012-08-10,2.0175,-0.0003469038863246343
2012-08-13,2.0266,0.0045003908701134465
2012-08-14,2.0258,-0.0003948277615205553
2012-08-15,2.0234,-0.0011854194809066687
2012-08-16,2.0214,-0.000988924131227975
2012-08-17,2.0182,-0.001584315610133613
2012-08-20,2.0209,0.001336931693774246
2012-08-21,2.0173,-0.001782973083897632
2012-08-22,2.021,0.0018324547633158383
2012-08-23,2.0241,0.0015327188978683237
2012-08-24,2.0255,0.0006914263412560739
2012-08-27,2.0293,0.0018743223401778142
2012-08-28,2.0433,0.006875241932459142
2012-08-29,2.0509,0.0037125732643047415
2012-08-30,2.0513,0.0001950173084040996
2012-08-31,2.0372,-0.006897422477641579
2012-09-03,2.0335,-0.001817869663170324
2012-09-04,2.0392,0.002799127714626537
2012-09-05,2.0385,-0.00034333080259774107
2012-09-06,2.0381,-0.00019624196697420881
2012-09-10,2.0241,-0.006892843990844555
2012-09-11,2.0197,-0.0021761717871466857
2012-09-12,2.0204,0.00034652607955487635
2012-09-13,2.0254,0.0024717003042871166
2012-09-14,2.0139,-0.005694071285369029
2012-09-17,2.0312,0.008553610777653153
2012-09-18,2.0274,-0.0018725674421693483
2012-09-19,2.0236,-0.0018760805305182426
2012-09-20,2.0263,0.0013333664535023493
2012-09-21,2.024,-0.0011357184639272377
2012-09-24,2.0273,0.0016291070667918683
2012-09-25,2.0251,-0.0010857764367453449
2012-09-26,2.0341,0.004434378571038677
2012-09-27,2.0311,-0.001475942411001463
2012-09-28,2.0306,-0.00024620233031757977
2012-10-01,2.026,-0.002267910058493805
2012-10-02,2.0266,0.0002961062055887309
2012-10-03,2.0266,0.0
2012-10-04,2.0224,-0.0020745870616789563
2012-10-05,2.0246,0.0010872252121130188
2012-10-08,2.0313,0.0033038319950580153
2012-10-09,2.0337,0.0011808119453202703
2012-10-10,2.0378,0.0020140004351552054
2012-10-11,2.0369,-0.00044175032008997306
2012-10-15,2.0382,0.0006380211744982933
2012-10-16,2.0351,-0.0015221076760905117
2012-10-17,2.0336,-0.0007373362833131836
2012-10-18,2.0295,-0.0020181641562370123
2012-10-19,2.0272,-0.001133926712077793
2012-10-22,2.0266,-0.0002960185526573733
2012-10-23,2.0286,0.000986387927678023
2012-10-24,2.0263,-0.0011344300706118693
2012-10-25,2.0261,-9.870693917790607e-05
2012-10-26,2.0263,9.870693917790607e-05
2012-10-29,2.0296,0.0016272594137886065
2012-10-30,2.0323,0.0013294273111894572
2012-10-31,2.0313,-0.0004921744365521397
2012-11-01,2.0312,-4.923076924068237e-05
2012-11-05,2.035,0.0018690674862267276
2012-11-06,2.0341,-0.00044235826825400615
2012-11-07,2.033,-0.0005409259800948085
2012-11-08,2.0357,0.0013272054446538117
2012-11-09,2.0512,0.0075852476533505575
2012-11-12,2.0476,-0.0017566121429227755
2012-11-13,2.0614,0.006716988019264125
2012-11-14,2.0629,0.000727396196270047
2012-11-16,2.0712,0.004015389638365563
2012-11-19,2.0745,0.001592011335594612
2012-11-20,2.0835,0.004329011089585499
2012-11-21,2.0924,0.0042625606339479205
2012-11-22,2.0912,-0.0005736686264984359
2012-11-23,2.0985,0.0034847399036880278
2012-11-26,2.0787,-0.00948010547220024
2012-11-27,2.0752,-0.0016851637392658603
2012-11-28,2.0912,0.007680529307778072
2012-11-29,2.0991,0.0037706175500031858
2012-11-30,2.1074,0.003946278745466603
2012-12-03,2.1121,0.0022277530246690436
2012-12-04,2.1077,-0.0020854076470949723
2012-12-05,2.1046,-0.0014718802362895245
2012-12-06,2.0836,-0.010028258435675341
2012-12-07,2.0804,-0.0015369839721190992
2012-12-10,2.081,0.0002883644947170305
